orderdetail_key,order_id,product_id,customer_id,employee_id,shipper_id,order_date_key,shipped_date_key,quantity,unit_price,discount,revenue,product_name,category_name,list_price,supplier_id,supplier_name,supplier_country,customer_name,customer_region,customer_country,latitude,longitude,order_date,order_year,order_month,order_quarter,order_weekday,shipped_date,shipped_year,shipped_month,shipped_quarter,shipped_weekday,ship_delay_days
87,10281,19,69,4,1,19960814,19960821,1,7.3,0,7.3,Teatime Chocolate Biscuits,Confections,9.2,8,Specialty Biscuits Ltd.,United Kingdom,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-08-14 00:00:00.000,1996,8,3,3,1996-08-21 00:00:00.000,1996,8,3,3,7
88,10281,24,69,4,1,19960814,19960821,6,3.6,0,21.6,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-08-14 00:00:00.000,1996,8,3,3,1996-08-21 00:00:00.000,1996,8,3,3,7
89,10281,35,69,4,1,19960814,19960821,4,14.4,0,57.6,Steeleye Stout,Beverages,18,16,Bigfoot Breweries,United States,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-08-14 00:00:00.000,1996,8,3,3,1996-08-21 00:00:00.000,1996,8,3,3,7
90,10282,30,69,4,1,19960815,19960821,6,20.7,0,124.19999999999999,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-08-15 00:00:00.000,1996,8,3,4,1996-08-21 00:00:00.000,1996,8,3,3,6
91,10282,57,69,4,1,19960815,19960821,2,15.6,0,31.2,Ravioli Angelo,Grains/Cereals,19.5,26,Pasta Buttini s.r.l.,Italy,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-08-15 00:00:00.000,1996,8,3,4,1996-08-21 00:00:00.000,1996,8,3,3,6
92,10283,15,46,3,3,19960816,19960823,20,12.4,0,248,Genen Shouyu,Condiments,15.5,6,Mayumi's,Japan,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-08-16 00:00:00.000,1996,8,3,5,1996-08-23 00:00:00.000,1996,8,3,5,7
93,10283,19,46,3,3,19960816,19960823,18,7.3,0,131.4,Teatime Chocolate Biscuits,Confections,9.2,8,Specialty Biscuits Ltd.,United Kingdom,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-08-16 00:00:00.000,1996,8,3,5,1996-08-23 00:00:00.000,1996,8,3,5,7
94,10283,60,46,3,3,19960816,19960823,35,27.2,0,952,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-08-16 00:00:00.000,1996,8,3,5,1996-08-23 00:00:00.000,1996,8,3,5,7
95,10283,72,46,3,3,19960816,19960823,3,27.8,0,83.4,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-08-16 00:00:00.000,1996,8,3,5,1996-08-23 00:00:00.000,1996,8,3,5,7
96,10284,27,44,4,1,19960819,19960827,15,35.1,0.25,394.875,Schoggi Schokolade,Confections,43.9,11,Heli SÃ¼ÃŸwaren GmbH & Co. KG,Germany,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1996-08-19 00:00:00.000,1996,8,3,1,1996-08-27 00:00:00.000,1996,8,3,2,8
97,10284,44,44,4,1,19960819,19960827,21,15.5,0,325.5,Gula Malacca,Condiments,19.45,20,Leka Trading,Singapore,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1996-08-19 00:00:00.000,1996,8,3,1,1996-08-27 00:00:00.000,1996,8,3,2,8
98,10284,60,44,4,1,19960819,19960827,20,27.2,0.25,408,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1996-08-19 00:00:00.000,1996,8,3,1,1996-08-27 00:00:00.000,1996,8,3,2,8
99,10284,67,44,4,1,19960819,19960827,5,11.2,0.25,42,Laughing Lumberjack Lager,Beverages,14,16,Bigfoot Breweries,United States,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1996-08-19 00:00:00.000,1996,8,3,1,1996-08-27 00:00:00.000,1996,8,3,2,8
100,10285,1,63,1,2,19960820,19960826,45,14.4,0.2,518.4,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,QUICK-Stop,NULL,Germany,51.165691,10.451526,1996-08-20 00:00:00.000,1996,8,3,2,1996-08-26 00:00:00.000,1996,8,3,1,6
101,10285,40,63,1,2,19960820,19960826,40,14.7,0.2,470.40000000000003,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,QUICK-Stop,NULL,Germany,51.165691,10.451526,1996-08-20 00:00:00.000,1996,8,3,2,1996-08-26 00:00:00.000,1996,8,3,1,6
102,10285,53,63,1,2,19960820,19960826,36,26.2,0.2,754.56,Perth Pasties,Meat/Poultry,32.8,24,G'day Mate,Australia,QUICK-Stop,NULL,Germany,51.165691,10.451526,1996-08-20 00:00:00.000,1996,8,3,2,1996-08-26 00:00:00.000,1996,8,3,1,6
103,10286,35,63,8,3,19960821,19960830,100,14.4,0,1440,Steeleye Stout,Beverages,18,16,Bigfoot Breweries,United States,QUICK-Stop,NULL,Germany,51.165691,10.451526,1996-08-21 00:00:00.000,1996,8,3,3,1996-08-30 00:00:00.000,1996,8,3,5,9
104,10286,62,63,8,3,19960821,19960830,40,39.4,0,1576,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,QUICK-Stop,NULL,Germany,51.165691,10.451526,1996-08-21 00:00:00.000,1996,8,3,3,1996-08-30 00:00:00.000,1996,8,3,5,9
105,10287,16,67,8,3,19960822,19960828,40,13.9,0.15,472.59999999999997,Pavlova,Confections,17.45,7,Pavlova Ltd.,Australia,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1996-08-22 00:00:00.000,1996,8,3,4,1996-08-28 00:00:00.000,1996,8,3,3,6
106,10287,34,67,8,3,19960822,19960828,20,11.2,0,224,Sasquatch Ale,Beverages,14,16,Bigfoot Breweries,United States,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1996-08-22 00:00:00.000,1996,8,3,4,1996-08-28 00:00:00.000,1996,8,3,3,6
107,10287,46,67,8,3,19960822,19960828,15,9.6,0.15,122.39999999999999,Spegesild,Seafood,12,21,Lyngbysild,Denmark,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1996-08-22 00:00:00.000,1996,8,3,4,1996-08-28 00:00:00.000,1996,8,3,3,6
108,10288,54,66,4,1,19960823,19960903,10,5.9,0.1,53.1,TourtiÃ¨re,Meat/Poultry,7.45,25,Ma Maison,Canada,Reggiani Caseifici,NULL,Italy,41.87194,12.56738,1996-08-23 00:00:00.000,1996,8,3,5,1996-09-03 00:00:00.000,1996,9,3,2,80
109,10288,68,66,4,1,19960823,19960903,3,10,0.1,27,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Reggiani Caseifici,NULL,Italy,41.87194,12.56738,1996-08-23 00:00:00.000,1996,8,3,5,1996-09-03 00:00:00.000,1996,9,3,2,80
110,10289,3,11,7,3,19960826,19960828,30,8,0,240,Aniseed Syrup,Condiments,10,1,Exotic Liquids,United Kingdom,B's Beverages,NULL,United Kingdom,55.378051,-3.435973,1996-08-26 00:00:00.000,1996,8,3,1,1996-08-28 00:00:00.000,1996,8,3,3,2
111,10289,64,11,7,3,19960826,19960828,9,26.6,0,239.4,Wimmers gute SemmelknÃ¶del,Grains/Cereals,33.25,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,B's Beverages,NULL,United Kingdom,55.378051,-3.435973,1996-08-26 00:00:00.000,1996,8,3,1,1996-08-28 00:00:00.000,1996,8,3,3,2
112,10290,5,15,8,1,19960827,19960903,20,17,0,340,Chef Anton's Gumbo Mix,Condiments,21.35,2,New Orleans Cajun Delights,United States,ComÃ©rcio Mineiro,SP,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-03 00:00:00.000,1996,9,3,2,76
113,10290,29,15,8,1,19960827,19960903,15,99,0,1485,ThÃ¼ringer Rostbratwurst,Meat/Poultry,123.79,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,ComÃ©rcio Mineiro,SP,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-03 00:00:00.000,1996,9,3,2,76
114,10290,49,15,8,1,19960827,19960903,15,16,0,240,Maxilaku,Confections,20,23,Karkki Oy,Finland,ComÃ©rcio Mineiro,SP,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-03 00:00:00.000,1996,9,3,2,76
115,10290,77,15,8,1,19960827,19960903,10,10.4,0,104,Original Frankfurter grÃ¼ne SoÃŸe,Condiments,13,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,ComÃ©rcio Mineiro,SP,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-03 00:00:00.000,1996,9,3,2,76
116,10291,13,61,6,2,19960827,19960904,20,4.8,0.1,86.4,Konbu,Seafood,6,6,Mayumi's,Japan,Que DelÃ­cia,RJ,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-04 00:00:00.000,1996,9,3,3,77
117,10291,44,61,6,2,19960827,19960904,24,15.5,0.1,334.8,Gula Malacca,Condiments,19.45,20,Leka Trading,Singapore,Que DelÃ­cia,RJ,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-04 00:00:00.000,1996,9,3,3,77
118,10291,51,61,6,2,19960827,19960904,2,42.4,0.1,76.32,Manjimup Dried Apples,Produce,53,24,G'day Mate,Australia,Que DelÃ­cia,RJ,Brazil,-14.235004,-51.92528,1996-08-27 00:00:00.000,1996,8,3,2,1996-09-04 00:00:00.000,1996,9,3,3,77
119,10292,20,81,1,2,19960828,19960902,20,64.8,0,1296,Sir Rodney's Marmalade,Confections,81,8,Specialty Biscuits Ltd.,United Kingdom,TradiÃ§Ã£o Hipermercados,SP,Brazil,-14.235004,-51.92528,1996-08-28 00:00:00.000,1996,8,3,3,1996-09-02 00:00:00.000,1996,9,3,1,74
120,10293,18,80,1,3,19960829,19960911,12,50,0,600,Carnarvon Tigers,Seafood,62.5,7,Pavlova Ltd.,Australia,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-08-29 00:00:00.000,1996,8,3,4,1996-09-11 00:00:00.000,1996,9,3,3,82
121,10293,24,80,1,3,19960829,19960911,10,3.6,0,36,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-08-29 00:00:00.000,1996,8,3,4,1996-09-11 00:00:00.000,1996,9,3,3,82
122,10293,63,80,1,3,19960829,19960911,5,35.1,0,175.5,Vegie-spread,Condiments,43.9,7,Pavlova Ltd.,Australia,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-08-29 00:00:00.000,1996,8,3,4,1996-09-11 00:00:00.000,1996,9,3,3,82
123,10293,75,80,1,3,19960829,19960911,6,6.2,0,37.2,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-08-29 00:00:00.000,1996,8,3,4,1996-09-11 00:00:00.000,1996,9,3,3,82
124,10294,1,65,4,2,19960830,19960905,18,14.4,0,259.2,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,Rattlesnake Canyon Grocery,NM,United States,37.09024,-95.712891,1996-08-30 00:00:00.000,1996,8,3,5,1996-09-05 00:00:00.000,1996,9,3,4,75
125,10294,17,65,4,2,19960830,19960905,15,31.2,0,468,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,Rattlesnake Canyon Grocery,NM,United States,37.09024,-95.712891,1996-08-30 00:00:00.000,1996,8,3,5,1996-09-05 00:00:00.000,1996,9,3,4,75
126,10294,43,65,4,2,19960830,19960905,15,36.8,0,552,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,Rattlesnake Canyon Grocery,NM,United States,37.09024,-95.712891,1996-08-30 00:00:00.000,1996,8,3,5,1996-09-05 00:00:00.000,1996,9,3,4,75
127,10294,60,65,4,2,19960830,19960905,21,27.2,0,571.1999999999999,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Rattlesnake Canyon Grocery,NM,United States,37.09024,-95.712891,1996-08-30 00:00:00.000,1996,8,3,5,1996-09-05 00:00:00.000,1996,9,3,4,75
128,10294,75,65,4,2,19960830,19960905,6,6.2,0,37.2,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Rattlesnake Canyon Grocery,NM,United States,37.09024,-95.712891,1996-08-30 00:00:00.000,1996,8,3,5,1996-09-05 00:00:00.000,1996,9,3,4,75
129,10295,56,85,2,2,19960902,19960910,4,30.4,0,121.6,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Vins et alcools Chevalier,NULL,France,46.227638,2.213749,1996-09-02 00:00:00.000,1996,9,3,1,1996-09-10 00:00:00.000,1996,9,3,2,8
130,10296,11,46,6,1,19960903,19960911,12,16.8,0,201.60000000000002,Queso Cabrales,Dairy Products,21,5,Cooperativa de Quesos 'Las Cabras',Spain,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-09-03 00:00:00.000,1996,9,3,2,1996-09-11 00:00:00.000,1996,9,3,3,8
131,10296,16,46,6,1,19960903,19960911,30,13.9,0,417,Pavlova,Confections,17.45,7,Pavlova Ltd.,Australia,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-09-03 00:00:00.000,1996,9,3,2,1996-09-11 00:00:00.000,1996,9,3,3,8
132,10296,69,46,6,1,19960903,19960911,15,28.8,0,432,Gudbrandsdalsost,Dairy Products,36,15,Norske Meierier,Norway,LILA-Supermercado,Lara,Venezuela,6.42375,-66.58973,1996-09-03 00:00:00.000,1996,9,3,2,1996-09-11 00:00:00.000,1996,9,3,3,8
133,10297,39,7,5,2,19960904,19960910,60,14.4,0,864,Chartreuse verte,Beverages,18,18,Aux joyeux ecclÃ©siastiques,France,Blondesddsl pÃ¨re et fils,NULL,France,46.227638,2.213749,1996-09-04 00:00:00.000,1996,9,3,3,1996-09-10 00:00:00.000,1996,9,3,2,6
134,10297,72,7,5,2,19960904,19960910,20,27.8,0,556,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,Blondesddsl pÃ¨re et fils,NULL,France,46.227638,2.213749,1996-09-04 00:00:00.000,1996,9,3,3,1996-09-10 00:00:00.000,1996,9,3,2,6
135,10298,2,37,6,2,19960905,19960911,40,15.2,0,608,Chang,Beverages,19,1,Exotic Liquids,United Kingdom,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-05 00:00:00.000,1996,9,3,4,1996-09-11 00:00:00.000,1996,9,3,3,6
136,10298,36,37,6,2,19960905,19960911,40,15.2,0.25,456,Inlagd Sill,Seafood,19,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-05 00:00:00.000,1996,9,3,4,1996-09-11 00:00:00.000,1996,9,3,3,6
137,10298,59,37,6,2,19960905,19960911,30,44,0.25,990,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-05 00:00:00.000,1996,9,3,4,1996-09-11 00:00:00.000,1996,9,3,3,6
138,10298,62,37,6,2,19960905,19960911,15,39.4,0,591,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-05 00:00:00.000,1996,9,3,4,1996-09-11 00:00:00.000,1996,9,3,3,6
139,10299,19,67,4,2,19960906,19960913,15,7.3,0,109.5,Teatime Chocolate Biscuits,Confections,9.2,8,Specialty Biscuits Ltd.,United Kingdom,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1996-09-06 00:00:00.000,1996,9,3,5,1996-09-13 00:00:00.000,1996,9,3,5,7
140,10299,70,67,4,2,19960906,19960913,20,12,0,240,Outback Lager,Beverages,15,7,Pavlova Ltd.,Australia,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1996-09-06 00:00:00.000,1996,9,3,5,1996-09-13 00:00:00.000,1996,9,3,5,7
141,10300,66,49,2,2,19960909,19960918,30,13.6,0,408,Louisiana Hot Spiced Okra,Condiments,17,2,New Orleans Cajun Delights,United States,Magazzini Alimentari Riuniti,NULL,Italy,41.87194,12.56738,1996-09-09 00:00:00.000,1996,9,3,1,1996-09-18 00:00:00.000,1996,9,3,3,9
142,10300,68,49,2,2,19960909,19960918,20,10,0,200,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Magazzini Alimentari Riuniti,NULL,Italy,41.87194,12.56738,1996-09-09 00:00:00.000,1996,9,3,1,1996-09-18 00:00:00.000,1996,9,3,3,9
143,10301,40,86,8,2,19960909,19960917,10,14.7,0,147,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1996-09-09 00:00:00.000,1996,9,3,1,1996-09-17 00:00:00.000,1996,9,3,2,8
144,10301,56,86,8,2,19960909,19960917,20,30.4,0,608,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1996-09-09 00:00:00.000,1996,9,3,1,1996-09-17 00:00:00.000,1996,9,3,2,8
145,10302,17,76,4,2,19960910,19961009,40,31.2,0,1248,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,SuprÃªmes dÃ©lices,NULL,Belgium,50.503887,4.469936,1996-09-10 00:00:00.000,1996,9,3,2,1996-10-09 00:00:00.000,1996,10,4,3,99
146,10302,28,76,4,2,19960910,19961009,28,36.4,0,1019.1999999999999,RÃ¶ssle Sauerkraut,Produce,45.6,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,SuprÃªmes dÃ©lices,NULL,Belgium,50.503887,4.469936,1996-09-10 00:00:00.000,1996,9,3,2,1996-10-09 00:00:00.000,1996,10,4,3,99
147,10302,43,76,4,2,19960910,19961009,12,36.8,0,441.59999999999997,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,SuprÃªmes dÃ©lices,NULL,Belgium,50.503887,4.469936,1996-09-10 00:00:00.000,1996,9,3,2,1996-10-09 00:00:00.000,1996,10,4,3,99
148,10303,40,30,7,2,19960911,19960918,40,14.7,0.1,529.2,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1996-09-11 00:00:00.000,1996,9,3,3,1996-09-18 00:00:00.000,1996,9,3,3,7
149,10303,65,30,7,2,19960911,19960918,30,16.8,0.1,453.6,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,2,New Orleans Cajun Delights,United States,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1996-09-11 00:00:00.000,1996,9,3,3,1996-09-18 00:00:00.000,1996,9,3,3,7
150,10303,68,30,7,2,19960911,19960918,15,10,0.1,135,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1996-09-11 00:00:00.000,1996,9,3,3,1996-09-18 00:00:00.000,1996,9,3,3,7
151,10304,49,80,1,2,19960912,19960917,30,16,0,480,Maxilaku,Confections,20,23,Karkki Oy,Finland,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-09-12 00:00:00.000,1996,9,3,4,1996-09-17 00:00:00.000,1996,9,3,2,5
152,10304,59,80,1,2,19960912,19960917,10,44,0,440,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-09-12 00:00:00.000,1996,9,3,4,1996-09-17 00:00:00.000,1996,9,3,2,5
153,10304,71,80,1,2,19960912,19960917,2,17.2,0,34.4,Flotemysost,Dairy Products,21.5,15,Norske Meierier,Norway,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1996-09-12 00:00:00.000,1996,9,3,4,1996-09-17 00:00:00.000,1996,9,3,2,5
154,10305,18,55,8,3,19960913,19961009,25,50,0.1,1125,Carnarvon Tigers,Seafood,62.5,7,Pavlova Ltd.,Australia,Old World Delicatessen,AK,United States,37.09024,-95.712891,1996-09-13 00:00:00.000,1996,9,3,5,1996-10-09 00:00:00.000,1996,10,4,3,96
155,10305,29,55,8,3,19960913,19961009,25,99,0.1,2227.5,ThÃ¼ringer Rostbratwurst,Meat/Poultry,123.79,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Old World Delicatessen,AK,United States,37.09024,-95.712891,1996-09-13 00:00:00.000,1996,9,3,5,1996-10-09 00:00:00.000,1996,10,4,3,96
156,10305,39,55,8,3,19960913,19961009,30,14.4,0.1,388.8,Chartreuse verte,Beverages,18,18,Aux joyeux ecclÃ©siastiques,France,Old World Delicatessen,AK,United States,37.09024,-95.712891,1996-09-13 00:00:00.000,1996,9,3,5,1996-10-09 00:00:00.000,1996,10,4,3,96
157,10306,30,69,1,3,19960916,19960923,10,20.7,0,207,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-09-16 00:00:00.000,1996,9,3,1,1996-09-23 00:00:00.000,1996,9,3,1,7
158,10306,53,69,1,3,19960916,19960923,10,26.2,0,262,Perth Pasties,Meat/Poultry,32.8,24,G'day Mate,Australia,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-09-16 00:00:00.000,1996,9,3,1,1996-09-23 00:00:00.000,1996,9,3,1,7
159,10306,54,69,1,3,19960916,19960923,5,5.9,0,29.5,TourtiÃ¨re,Meat/Poultry,7.45,25,Ma Maison,Canada,Romero y tomillo,NULL,Spain,40.463667,-3.74922,1996-09-16 00:00:00.000,1996,9,3,1,1996-09-23 00:00:00.000,1996,9,3,1,7
160,10307,62,48,2,2,19960917,19960925,10,39.4,0,394,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Lonesome Pine Restaurant,OR,United States,37.09024,-95.712891,1996-09-17 00:00:00.000,1996,9,3,2,1996-09-25 00:00:00.000,1996,9,3,3,8
161,10307,68,48,2,2,19960917,19960925,3,10,0,30,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Lonesome Pine Restaurant,OR,United States,37.09024,-95.712891,1996-09-17 00:00:00.000,1996,9,3,2,1996-09-25 00:00:00.000,1996,9,3,3,8
162,10308,69,2,7,3,19960918,19960924,1,28.8,0,28.8,Gudbrandsdalsost,Dairy Products,36,15,Norske Meierier,Norway,Ana Trujillo Emparedados y helados,NULL,Mexico,23.634501,-102.552784,1996-09-18 00:00:00.000,1996,9,3,3,1996-09-24 00:00:00.000,1996,9,3,2,6
163,10308,70,2,7,3,19960918,19960924,5,12,0,60,Outback Lager,Beverages,15,7,Pavlova Ltd.,Australia,Ana Trujillo Emparedados y helados,NULL,Mexico,23.634501,-102.552784,1996-09-18 00:00:00.000,1996,9,3,3,1996-09-24 00:00:00.000,1996,9,3,2,6
164,10309,4,37,3,1,19960919,19961023,20,17.6,0,352,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-19 00:00:00.000,1996,9,3,4,1996-10-23 00:00:00.000,1996,10,4,3,104
165,10309,6,37,3,1,19960919,19961023,30,20,0,600,Grandma's Boysenberry Spread,Condiments,25,3,Grandma Kelly's Homestead,United States,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-19 00:00:00.000,1996,9,3,4,1996-10-23 00:00:00.000,1996,10,4,3,104
165,10309,6,37,3,1,19960919,19961023,30,20,0,600,Grandma's Boysenberry Spread,Condiments,27,3,Grandma Kelly's Homestead,United States,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-19 00:00:00.000,1996,9,3,4,1996-10-23 00:00:00.000,1996,10,4,3,104
166,10309,42,37,3,1,19960919,19961023,2,11.2,0,22.4,Singaporean Hokkien Fried Mee,Grains/Cereals,14,20,Leka Trading,Singapore,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-19 00:00:00.000,1996,9,3,4,1996-10-23 00:00:00.000,1996,10,4,3,104
167,10309,43,37,3,1,19960919,19961023,20,36.8,0,736,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-19 00:00:00.000,1996,9,3,4,1996-10-23 00:00:00.000,1996,10,4,3,104
168,10309,71,37,3,1,19960919,19961023,3,17.2,0,51.599999999999994,Flotemysost,Dairy Products,21.5,15,Norske Meierier,Norway,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1996-09-19 00:00:00.000,1996,9,3,4,1996-10-23 00:00:00.000,1996,10,4,3,104
169,10310,16,77,8,2,19960920,19960927,10,13.9,0,139,Pavlova,Confections,17.45,7,Pavlova Ltd.,Australia,The Big Cheese,OR,United States,37.09024,-95.712891,1996-09-20 00:00:00.000,1996,9,3,5,1996-09-27 00:00:00.000,1996,9,3,5,7
170,10310,62,77,8,2,19960920,19960927,5,39.4,0,197,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,The Big Cheese,OR,United States,37.09024,-95.712891,1996-09-20 00:00:00.000,1996,9,3,5,1996-09-27 00:00:00.000,1996,9,3,5,7
171,10311,42,18,1,3,19960920,19960926,6,11.2,0,67.19999999999999,Singaporean Hokkien Fried Mee,Grains/Cereals,14,20,Leka Trading,Singapore,Du monde entier,NULL,France,46.227638,2.213749,1996-09-20 00:00:00.000,1996,9,3,5,1996-09-26 00:00:00.000,1996,9,3,4,6
172,10311,69,18,1,3,19960920,19960926,7,28.8,0,201.6,Gudbrandsdalsost,Dairy Products,36,15,Norske Meierier,Norway,Du monde entier,NULL,France,46.227638,2.213749,1996-09-20 00:00:00.000,1996,9,3,5,1996-09-26 00:00:00.000,1996,9,3,4,6
173,10312,28,86,2,2,19960923,19961003,4,36.4,0,145.6,RÃ¶ssle Sauerkraut,Produce,45.6,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1996-09-23 00:00:00.000,1996,9,3,1,1996-10-03 00:00:00.000,1996,10,4,4,80
174,10312,43,86,2,2,19960923,19961003,24,36.8,0,883.1999999999999,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1996-09-23 00:00:00.000,1996,9,3,1,1996-10-03 00:00:00.000,1996,10,4,4,80
